comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with Garden View,0.0,0.0002,-0.0002,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with Private Terrace,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with Shower,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with Street View,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with View,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double Room with free pool and hammam access,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Single Room,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room,0.0159,0.0131,0.0028,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room 1 2 Adults,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room with City View,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room with Pool Access,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room with Spa Access,0.0,0.0006,-0.0006,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Double or Twin Room with extra bed,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Family Room,0.0,0.0001,-0.0001,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic King Room,0.0,0.0028,-0.0028,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic King Twin Room,0.0,0.0003,-0.0003,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Quadruple Room,0.0,0.0,-0.0,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Queen Room,0.0,0.0017,-0.0017,3.8242,0.2211,24.8483,0.544
category_vs_rest,handicap,rest,rooms_type,Classic Room,0.0,0.0094,-0.0094,3.8242,0.2211,24.8483,0.544
