comparison_type,category,category2,feature,feature_value,proportion_cat1,proportion_cat2,difference,kl_divergence,js_divergence,chi_square_distance,hellinger_distance
category_vs_rest,handicap,rest,accommodation_type,Tourist Hotels,0.0307,0.0439,-0.0132,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Trade School,0.0,0.0022,-0.0022,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Trailer Storage,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel,0.0,0.0216,-0.0216,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel & Lodging,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel & Transport,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel Agencies,0.0,0.0025,-0.0025,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel Lounge,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel agencies and bureaus,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Travel and Tourism,0.0,0.0027,-0.0027,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Venues Event Spaces,0.0,0.004,-0.004,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Washington (wa),0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Web page and site design,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Wedding -consultants,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Wedding Receptions,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Wedding Sites,0.0037,0.0169,-0.0132,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Wedding Supplies and Services,0.0033,0.0001,0.0032,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Weekend Getaway Hotels,0.0307,0.0128,0.018,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,Wine Country Hotels,0.0,0.0006,-0.0006,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Bar,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Historic Site,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Meeting Room,0.0,0.0009,-0.0009,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Meeting Room Firewheel,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Pool Central Business District,0.0,0.0005,-0.0005,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Resort,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Sandwich Place,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,and Spa,0.0,0.011,-0.011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,etc.,0.0,0.0011,-0.0011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,food catering,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,hotels & motels,0.0,0.0002,-0.0002,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,inns,0.0,0.0011,-0.0011,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,places,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,restaurants,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,travel,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,travel & transport,0.0,0.0001,-0.0001,2.1901,0.1072,0.7068,0.3796
category_vs_rest,handicap,rest,accommodation_type,wich Place,0.0,0.0,-0.0,2.1901,0.1072,0.7068,0.3796
category_vs_rest,pet,rest,accommodation_type,,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Accommodation Reservations,0.0,0.0024,-0.0024,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Accommodations & Lodging,0.0047,0.006,-0.0013,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Airport Consultants,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Airports,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Albion,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,American,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,American Restaurant,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,American restaurants,0.0,0.0021,-0.0021,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Apartment Hotels,0.0,0.0026,-0.0026,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Apartments,0.0,0.0006,-0.0006,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Arkansas (ar),0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Attractions,0.0,0.004,-0.004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,B&bs / Inns,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Banking,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Banquet Halls and Reception Facilities,0.0,0.002,-0.002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Banquet Rooms,0.0,0.0013,-0.0013,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Banquet facilities,0.0,0.0035,-0.0035,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bar,0.0,0.0012,-0.0012,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bar and grill restaurants,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bars Clubs,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bars Pubs,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Beach,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Beach Hotels,0.0,0.0095,-0.0095,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Beauty salons,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed & Breakfast & Inns,0.0,0.0008,-0.0008,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed & Breakfasts,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed Breakfast,0.0,0.001,-0.001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed Breakfasts,0.0,0.0029,-0.0029,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed and Breakfast,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed and Breakfast and Inns,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Bed and breakfast,0.0035,0.0011,0.0024,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Boarding houses,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Boutique Hotels,0.0,0.0025,-0.0025,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Brewers,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Budget Hotels,0.031,0.0466,-0.0157,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Building,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Business Hotels,0.0275,0.047,-0.0194,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Business Services,0.0,0.0006,-0.0006,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cabins,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cable Internet,0.0,0.0008,-0.0008,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Campgrounds,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Carpets and Rugs,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Casino,0.0,0.0004,-0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Casinos,0.0035,0.0005,0.003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Caterers,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cereals,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Clubs,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cocktail Bar,0.0,0.0012,-0.0012,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Coeur D'alene Hotels,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Concierge Service,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Condominium Management,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Condominium Operators,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Condominiums,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conference Center,0.0,0.0004,-0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conference Centers,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conference Convention Centers,0.0,0.0018,-0.0018,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conference Room,0.0,0.0042,-0.0042,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conference centers and team building facilities,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Convention & Meeting Facilities & Services,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Convention Center,0.0,0.0004,-0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Convention Services and Facilities,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Convention information bureaus,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Convention services and facilities,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Conventions,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Corporate Housing,0.0,0.0042,-0.0042,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Corporate Lodging,0.0346,0.0187,0.016,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Corporate housing,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cottages,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Cottages Cabins,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,E-Commerce,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Electronic publishing,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Event Planning,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Event Space,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Event Ticket Agencies,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Extended Stay,0.0,0.0022,-0.0022,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Extended Stay Hotels,0.0,0.0006,-0.0006,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Family-Friendly Hotels,0.0179,0.0252,-0.0074,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Family-friendly Hotels,0.0097,0.0228,-0.0131,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Food & Entertainment,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Funerals,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Furnished Apartments,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,General Travel,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Golf courses,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Government Contractors,0.0,0.0014,-0.0014,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Groceries,0.0047,0.0001,0.0046,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Gym,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Gym / Fitness Center,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Halls Auditoriums & Ballrooms,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Halls Auditoriums and Ballrooms,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Health Clubs Gyms,0.0062,0.0114,-0.0052,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Health Spas,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Honeymoon Resorts,0.0,0.0006,-0.0006,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hostel,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hostel Tenderloin,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hostels,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hot springs,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel,0.1556,0.1299,0.0256,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel & Motel Consultants,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel & Motel Reservations,0.0,0.0025,-0.0025,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Bar,0.0,0.0004,-0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Bar River North,0.0,0.0006,-0.0006,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Bars,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Central Business District,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Clearwater Point,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Deer Valley,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Downtown Charleston,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Downtown East,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Downtown Long Beach,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Downtown Sheboygan,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Downtown Tulsa,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Eastwick - Southwest Philadelphia,0.0,0.0012,-0.0012,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel First Ward,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Forest Park West,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Lanham-Seabrook,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Mid City South,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Midtown,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Mission District,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel North Downtown,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Northgate,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Northwest Yonkers,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Pool,0.0009,0.0005,0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Products,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Representatives,0.0,0.0017,-0.0017,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel South Central,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel South Lake Union,0.0009,0.0009,0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Summerhill,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Summerlin,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Superstition Springs,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel The Loop,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Uptown-Galleria,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Winnetka,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel Woodbridge,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Bar,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Conference Room,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Gym / Fitness Center,0.0,0.0003,-0.0003,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Hotel Bar,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Hotel Pool,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Meeting Room,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Meeting Room Lower Nob Hill,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Motel,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Pool,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Resort,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Travel Lounge,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and Winery Saint Ann,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and motel consultants,0.0063,0.0011,0.0052,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and motel mgmt.,0.0071,0.0032,0.0039,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotel and motel reservations,0.021,0.0257,-0.0046,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels,0.1252,0.0783,0.0468,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels & Motels,0.032,0.0157,0.0164,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels And Motels,0.0,0.0012,-0.0012,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels Motels,0.1085,0.0817,0.0268,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels and Lodging,0.0047,0.0,0.0047,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels and Motels,0.0,0.0002,-0.0002,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels and motels,0.0936,0.0487,0.0449,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Hotels-Apartment,0.0,0.0026,-0.0026,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Inn,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Inns,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Insurance,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,International restaurants,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Internet Cafes,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Internet and online services,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Karaoke,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Limousine Service,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Lodges,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Lodging,0.1044,0.0676,0.0368,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Lounge,0.0,0.0004,-0.0004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Lounges,0.0,0.011,-0.011,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Luxury Hotels,0.0042,0.0135,-0.0093,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Marinas,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Medical Spa,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Meeting & Event Planning Services,0.0035,0.0001,0.0034,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Meeting Facilities,0.0035,0.0022,0.0013,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Meeting Room,0.0,0.0031,-0.0031,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Meeting and Event Planning Services,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel,0.0097,0.0057,0.004,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel & Hotel Consultants,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel Bouldin Creek,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel Hotel Consultants,0.0,0.0005,-0.0005,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel Tenderloin,0.0,0.0,-0.0,1.8208,0.1115,2.5105,0.3765
category_vs_rest,pet,rest,accommodation_type,Motel and Hotel,0.0,0.0001,-0.0001,1.8208,0.1115,2.5105,0.3765
